price_per_month,deposit,rooms,baths,coord,lat,lng
11000.0,500000.0,5.0,5,"(19.1197229, 72.9051708)",19.1197229,72.9051708
58000.0,300000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
24000.0,150000.0,2.0,2,"(19.2380683, 72.8522512)",19.238068300000002,72.8522512
22000.0,,2.0,2,"(19.255678, 72.8655789)",19.255678,72.86557890000002
72500.0,400000.0,2.0,2,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
68000.0,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
28500.0,185000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
46000.0,300000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
62000.0,250000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
6000.0,25000.0,1.0,1,"(19.4199955, 72.81611090000001)",19.4199955,72.81611090000001
19500.0,600000.0,4.0,4,"(19.1153798, 72.9091436)",19.1153798,72.9091436
69000.0,300000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
20000.0,600000.0,4.0,4,"(18.9986406, 72.8173599)",18.9986406,72.8173599
75000.0,300000.0,3.0,3,"(19.1197229, 72.9051708)",19.1197229,72.9051708
53000.0,100000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
45000.0,150000.0,2.0,2,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
40000.0,200000.0,1.0,1,"(19.1153798, 72.9091436)",19.1153798,72.9091436
66000.0,300000.0,3.0,3,"(19.1673307, 72.8767647)",19.1673307,72.8767647
80000.0,350000.0,3.0,3,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
32000.0,150000.0,2.0,2,"(19.1085779, 73.0006126)",19.108577899999997,73.0006126
60000.0,300000.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
75000.0,300000.0,3.0,3,"(19.1247347, 72.8264378)",19.124734699999998,72.82643780000001
25000.0,100000.0,2.0,2,"(19.2314969, 72.9962491)",19.2314969,72.99624909999999
10000.0,200000.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
80000.0,2.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
29000.0,80000.0,1.0,1,"(19.1178548, 72.8631304)",19.1178548,72.8631304
26000.0,,4.0,4,"(19.1153798, 72.9091436)",19.1153798,72.9091436
48000.0,200000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
42000.0,150000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
42000.0,100000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
30000.0,,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
38000.0,200000.0,2.0,2,"(19.1889541, 72.835543)",19.188954100000004,72.835543
34000.0,150000.0,2.0,2,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
11500.0,300000.0,3.0,3,"(19.0687893, 72.87026469999999)",19.068789300000002,72.87026469999998
12000.0,500000.0,4.0,4,"(19.0522115, 72.900522)",19.0522115,72.900522
8500.0,60000.0,2.0,2,"(19.4559185, 72.7762815)",19.4559185,72.7762815
8500.0,50000.0,2.0,2,"(19.4559185, 72.7762815)",19.4559185,72.7762815
80000.0,,3.0,3,"(19.1662566, 72.8525696)",19.1662566,72.8525696
22000.0,75000.0,2.0,2,"(19.0473216, 73.0699046)",19.0473216,73.0699046
85000.0,300000.0,2.0,2,"(19.0687893, 72.87026469999999)",19.068789300000002,72.87026469999998
75000.0,300000.0,3.0,3,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
16000.0,50000.0,1.0,1,"(19.1586639, 72.994035)",19.1586639,72.994035
6500.0,30000.0,2.0,2,"(19.4559185, 72.7762815)",19.4559185,72.7762815
54000.0,200000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
85600.0,300000.0,3.0,3,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
40000.0,200000.0,2.0,2,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
37000.0,150000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
60000.0,250000.0,2.0,2,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
55000.0,250000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
18000.0,800000.0,4.0,4,"(19.1191986, 72.9056135)",19.1191986,72.9056135
45000.0,200000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
22500.0,100000.0,2.0,2,"(19.2856374, 72.8691092)",19.2856374,72.86910920000001
55000.0,200000.0,2.0,2,"(19.1293739, 72.9330185)",19.129373899999997,72.9330185
73000.0,200000.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
75000.0,300000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
93002.0,250000.0,2.0,2,"(18.9986406, 72.8173599)",18.9986406,72.8173599
12500.0,,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
55000.0,250000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
25000.0,,2.0,2,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
14000.0,500000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
55000.0,200000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
21992.0,100000.0,2.0,2,"(19.2259478, 72.9798823)",19.2259478,72.9798823
80001.0,,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
19000.0,70000.0,1.0,1,"(19.1343595, 72.9955111)",19.1343595,72.99551109999999
65000.0,200000.0,3.0,3,"(19.1124724, 72.86307570000001)",19.112472399999998,72.86307570000002
90000.0,,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
35000.0,100000.0,2.0,2,"(19.1586639, 72.994035)",19.1586639,72.994035
60000.0,250000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
38000.0,150000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
33000.0,150000.0,2.0,2,"(19.1586639, 72.994035)",19.1586639,72.994035
45000.0,150000.0,3.0,3,"(19.1586639, 72.994035)",19.1586639,72.994035
48000.0,100000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
62000.0,200000.0,2.0,2,"(19.0698892, 72.8373532)",19.0698892,72.8373532
52000.0,200000.0,2.0,2,"(19.1110621, 72.8655922)",19.1110621,72.86559220000001
60000.0,200000.0,3.0,3,"(19.1929647, 72.9615584)",19.1929647,72.9615584
32500.0,800000.0,3.0,3,"(18.9570948, 72.7997731)",18.9570948,72.7997731
98500.0,249000.0,2.0,2,"(18.9986406, 72.8173599)",18.9986406,72.8173599
45000.0,150000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
38000.0,200000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
48005.0,250000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
41000.0,200000.0,2.0,2,"(19.1853779, 72.8584758)",19.1853779,72.8584758
21000.0,100000.0,2.0,2,"(19.2412466, 72.97564)",19.2412466,72.97564
12500.0,500000.0,3.0,3,"(19.0687893, 72.87026469999999)",19.068789300000002,72.87026469999998
48000.0,250000.0,2.0,2,"(19.1725542, 72.942537)",19.1725542,72.942537
45000.0,,1.0,1,"(18.9986406, 72.8173599)",18.9986406,72.8173599
74000.0,250000.0,2.0,2,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
14000.0,50000.0,1.0,1,"(19.2846738, 72.8718556)",19.2846738,72.8718556
35000.0,,2.0,2,"(19.1725542, 72.942537)",19.1725542,72.942537
75000.0,200000.0,2.0,2,"(18.9675954, 72.8141444)",18.9675954,72.8141444
35000.0,100000.0,1.0,1,"(19.1173012, 72.8840395)",19.1173012,72.8840395
12300.0,,3.0,3,"(18.9986406, 72.8173599)",18.9986406,72.8173599
26000.0,100000.0,1.0,1,"(19.1889541, 72.835543)",19.188954100000004,72.835543
85000.0,200000.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
27000.0,100000.0,2.0,2,"(19.2287947, 72.9829639)",19.228794699999998,72.9829639
95000.0,0.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
32000.0,150000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
30000.0,180000.0,2.0,2,"(19.2070871, 72.8685327)",19.207087100000003,72.8685327
32000.0,200000.0,2.0,2,"(19.2139911, 72.8655789)",19.2139911,72.86557890000002
10000.0,,2.0,2,"(19.2188997, 73.08072589999999)",19.2188997,73.08072589999998
55000.0,300000.0,2.0,2,"(19.1168478, 72.8396923)",19.1168478,72.8396923
26500.0,,5.0,5,"(18.9976573, 72.8375932)",18.9976573,72.8375932
14000.0,500000.0,3.0,3,"(19.1364016, 72.8296252)",19.1364016,72.8296252
75005.0,300000.0,3.0,3,"(19.1178548, 72.8631304)",19.1178548,72.8631304
38000.0,,2.0,2,"(19.1725542, 72.942537)",19.1725542,72.942537
27000.0,,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
6000.0,35000.0,2.0,2,"(19.4199955, 72.81611090000001)",19.4199955,72.81611090000001
45000.0,250000.0,2.0,2,"(19.0552812, 72.8892082)",19.0552812,72.8892082
16000.0,50000.0,1.0,1,"(19.0709539, 73.0728908)",19.0709539,73.0728908
16000.0,80000.0,2.0,2,"(19.267826, 72.95491489999999)",19.267826,72.95491489999998
57000.0,200000.0,2.0,2,"(19.0744426, 72.8604874)",19.0744426,72.86048740000001
95000.0,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
90000.0,400000.0,2.0,2,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
68000.0,300000.0,2.0,2,"(19.1168603, 72.9058211)",19.1168603,72.90582109999998
85000.0,200000.0,3.0,3,"(19.1197229, 72.9051708)",19.1197229,72.9051708
52000.0,150000.0,2.0,2,"(19.1224799, 72.9157884)",19.1224799,72.91578840000001
15000.0,50000.0,2.0,2,"(19.2161427, 73.0989616)",19.2161427,73.0989616
95000.0,300000.0,2.0,2,"(19.0034957, 72.8205292)",19.0034957,72.8205292
20000.0,800000.0,4.0,4,"(19.1662566, 72.8525696)",19.1662566,72.8525696
30000.0,150000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
55000.0,300000.0,3.0,3,"(19.1960015, 72.82304069999999)",19.1960015,72.82304069999998
7500.0,35000.0,2.0,2,"(19.4559185, 72.7762815)",19.4559185,72.7762815
11000.0,50000.0,2.0,2,"(18.9779803, 73.0294589)",18.977980300000002,73.02945890000001
38000.0,200000.0,2.0,2,"(19.0682673, 72.8973302)",19.068267300000002,72.8973302
11000.0,50000.0,1.0,1,"(19.2022321, 73.0025168)",19.202232100000003,73.0025168
64000.0,200000.0,1.0,1,"(19.0698892, 72.8373532)",19.0698892,72.8373532
30000.0,,2.0,2,"(19.0243945, 73.0453241)",19.0243945,73.04532409999999
43000.0,100000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
95000.0,,2.0,2,"(19.0034957, 72.8205292)",19.0034957,72.8205292
85000.0,0.0,2.0,2,"(19.0699819, 72.8338084)",19.0699819,72.83380840000001
40000.0,100000.0,1.0,1,"(18.9986406, 72.8173599)",18.9986406,72.8173599
92000.0,2.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
16000.0,90000.0,2.0,2,"(18.9707178, 73.01200519999999)",18.970717800000003,73.01200519999998
19000.0,100000.0,2.0,2,"(19.2679379, 72.9711542)",19.2679379,72.9711542
6000.0,30000.0,1.0,1,"(19.0630113, 73.120891)",19.0630113,73.120891
48000.0,150000.0,2.0,2,"(19.0088678, 72.8573828)",19.0088678,72.8573828
28500.0,,6.0,6,"(18.9924132, 72.8547164)",18.992413199999998,72.85471640000002
55000.0,200000.0,2.0,2,"(19.1834447, 72.8324277)",19.1834447,72.8324277
30000.0,100000.0,2.0,2,"(19.0970737, 73.0117476)",19.0970737,73.01174759999999
6500.0,35000.0,1.0,1,"(19.4559185, 72.7762815)",19.4559185,72.7762815
17000.0,5.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
30000.0,100000.0,2.0,2,"(19.067251, 72.90176029999999)",19.067251000000002,72.90176029999998
30000.0,150000.0,2.0,2,"(19.0998095, 72.9993223)",19.0998095,72.9993223
65000.0,200000.0,2.0,2,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
14000.0,400000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
60000.0,200000.0,2.0,2,"(19.1257992, 72.8448476)",19.1257992,72.8448476
35000.0,100000.0,1.0,1,"(19.0522115, 72.900522)",19.0522115,72.900522
12000.0,60000.0,1.0,1,"(19.0340297, 73.0752068)",19.034029699999998,73.0752068
12500.0,3.0,2.0,2,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
75100.0,300000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
21000.0,50000.0,1.0,1,"(19.011888, 72.8256993)",19.011888,72.8256993
45000.0,300000.0,3.0,3,"(19.1623701, 72.9376316)",19.1623701,72.9376316
41000.0,200000.0,3.0,3,"(19.0656486, 72.89121229999999)",19.0656486,72.89121229999998
25000.0,,3.0,3,"(18.9698139, 72.83988839999999)",18.9698139,72.83988839999998
70000.0,300000.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
43100.0,100000.0,2.0,2,"(19.1024466, 72.9199649)",19.1024466,72.91996490000001
39000.0,150000.0,1.0,1,"(19.1168603, 72.9058211)",19.1168603,72.90582109999998
29000.0,100000.0,1.0,1,"(19.0694768, 72.9024986)",19.0694768,72.90249859999999
28000.0,60000.0,2.0,2,"(19.0439138, 73.0656152)",19.043913800000002,73.0656152
79000.0,300000.0,3.0,3,"(19.1662566, 72.8525696)",19.1662566,72.8525696
20000.0,100000.0,2.0,2,"(18.9779803, 73.0294589)",18.977980300000002,73.02945890000001
17500.0,,4.0,4,"(18.9986406, 72.8173599)",18.9986406,72.8173599
33000.0,150000.0,2.0,2,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
69000.0,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
75000.0,300000.0,2.0,2,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
48000.0,200000.0,3.0,3,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
28000.0,170000.0,3.0,3,"(19.2467218, 72.9759713)",19.2467218,72.9759713
72000.0,300000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
27500.0,,2.0,2,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
37000.0,100000.0,3.0,3,"(19.1217774, 72.9982407)",19.1217774,72.9982407
16000.0,70000.0,2.0,2,"(19.0145344, 73.0973396)",19.0145344,73.0973396
22500.0,70000.0,2.0,2,"(19.0637036, 73.00473649999999)",19.063703600000004,73.00473649999998
70000.0,,3.0,3,"(19.0729788, 72.8788707)",19.0729788,72.87887070000001
47500.0,200000.0,2.0,2,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
63500.0,200000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
55000.0,100000.0,3.0,3,"(19.1300798, 72.8731738)",19.1300798,72.8731738
60000.0,200000.0,2.0,2,"(19.0744426, 72.8604874)",19.0744426,72.86048740000001
17000.0,60000.0,1.0,1,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
56000.0,200000.0,2.0,2,"(19.1364016, 72.8296252)",19.1364016,72.8296252
42500.0,125000.0,3.0,3,"(19.1427964, 72.98591619999999)",19.142796399999998,72.98591619999998
40000.0,100000.0,1.0,1,"(19.1483497, 72.84047029999999)",19.1483497,72.84047029999998
17500.0,1200000.0,3.0,3,"(19.0699819, 72.8338084)",19.0699819,72.83380840000001
13000.0,780000.0,3.0,3,"(19.1393862, 72.82939209999999)",19.1393862,72.82939209999998
11000.0,400000.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
24000.0,,5.0,5,"(19.1954467, 72.8670558)",19.1954467,72.8670558
70000.0,350000.0,2.0,2,"(19.1141602, 72.9357502)",19.114160199999997,72.9357502
66500.0,200000.0,2.0,2,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
12200.0,400000.0,3.0,3,"(18.9976573, 72.8375932)",18.9976573,72.8375932
74000.0,200000.0,2.0,2,"(19.0099129, 72.8426858)",19.0099129,72.8426858
70000.0,200000.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
16000.0,,3.0,3,"(19.0840704, 72.8380186)",19.084070399999998,72.8380186
30000.0,600000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
58888.0,200000.0,1.0,1,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001
60000.0,200000.0,2.0,2,"(19.0698892, 72.8373532)",19.0698892,72.8373532
33000.0,150000.0,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
57000.0,200000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
35000.0,100000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
11100.000000000002,300000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
55000.0,200000.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
17000.0,400000.0,3.0,3,"(18.9976573, 72.8375932)",18.9976573,72.8375932
30000.0,100000.0,1.0,1,"(19.1883939, 72.9636637)",19.188393899999998,72.9636637
60000.0,200000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
25000.0,100000.0,2.0,2,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
31000.0,100000.0,2.0,2,"(19.0284219, 73.0153137)",19.028421899999998,73.0153137
17000.0,100000.0,1.0,1,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
85000.0,400000.0,2.0,2,"(19.1247347, 72.8264378)",19.124734699999998,72.82643780000001
32000.0,100000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
17000.0,,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
78000.0,200000.0,4.0,4,"(19.1889541, 72.835543)",19.188954100000004,72.835543
28000.0,,1.0,1,"(19.0788783, 72.85003069999999)",19.0788783,72.85003069999998
82000.0,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
62500.0,200000.0,3.0,3,"(19.1074911, 72.90176029999999)",19.1074911,72.90176029999998
13000.0,500000.0,3.0,3,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
26000.0,120000.0,2.0,2,"(19.208258, 72.9610136)",19.208257999999997,72.9610136
12500.0,600000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
35000.0,200000.0,3.0,3,"(19.2420512, 72.9711542)",19.2420512,72.9711542
59000.0,300000.0,3.0,3,"(19.2591372, 72.9844401)",19.2591372,72.9844401
41000.0,140000.0,2.0,2,"(19.0961829, 72.88774219999999)",19.0961829,72.88774219999998
89005.0,300000.0,2.0,2,"(18.9976573, 72.8375932)",18.9976573,72.8375932
55000.0,200000.0,2.0,2,"(19.1919689, 72.83825470000001)",19.1919689,72.83825470000002
27000.0,100000.0,3.0,3,"(19.0501242, 73.0781579)",19.0501242,73.07815790000001
20000.0,120000.0,2.0,2,"(19.2660464, 72.9845498)",19.266046399999997,72.9845498
44000.0,200000.0,2.0,2,"(19.1662566, 72.8525696)",19.1662566,72.8525696
90000.0,,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
30000.0,100000.0,1.0,1,"(19.0351454, 72.86631729999999)",19.0351454,72.86631729999998
11500.0,600000.0,3.0,3,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
70000.0,400000.0,3.0,3,"(19.1153798, 72.9091436)",19.1153798,72.9091436
30000.0,600000.0,3.0,3,"(18.9986406, 72.8173599)",18.9986406,72.8173599
30000.0,100000.0,1.0,1,"(19.0522115, 72.900522)",19.0522115,72.900522
16000.0,40000.0,1.0,1,"(19.1253629, 72.99920130000001)",19.1253629,72.99920130000002
80000.0,500000.0,3.0,3,"(19.1364016, 72.8296252)",19.1364016,72.8296252
75000.0,400000.0,4.0,4,"(19.2591372, 72.9844401)",19.2591372,72.9844401
47000.0,250000.0,2.0,2,"(19.1725542, 72.942537)",19.1725542,72.942537
37000.0,185000.0,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
80000.0,,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
16800.0,,3.0,3,"(18.9976573, 72.8375932)",18.9976573,72.8375932
30000.0,100000.0,2.0,2,"(19.0447048, 72.9102511)",19.0447048,72.9102511
40000.0,150000.0,2.0,2,"(19.2546655, 72.8538822)",19.2546655,72.8538822
10000.0,40000.0,2.0,2,"(19.1435322, 73.04647299999999)",19.1435322,73.04647299999998
40000.0,150000.0,2.0,2,"(19.0707532, 72.8781322)",19.070753200000002,72.87813220000001
29500.0,100000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
11500.0,500000.0,2.0,2,"(19.0235976, 72.8378125)",19.023597600000002,72.8378125
40048.0,250000.0,3.0,3,"(19.219001, 72.96780079999999)",19.219001000000002,72.96780079999998
70000.0,,3.0,3,"(19.1197229, 72.9051708)",19.1197229,72.9051708
76000.0,450000.0,3.0,3,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
62000.0,150000.0,2.0,2,"(19.0235976, 72.8378125)",19.023597600000002,72.8378125
47000.0,175000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
44000.0,200000.0,2.0,2,"(19.1833533, 72.8570866)",19.1833533,72.85708659999999
9500.0,50000.0,2.0,2,"(18.9711223, 73.0176515)",18.9711223,73.0176515
11000.0,50000.0,2.0,2,"(18.9846133, 73.0235553)",18.9846133,73.0235553
21000.0,60000.0,1.0,1,"(19.1463269, 72.9966182)",19.1463269,72.9966182
20000.0,100000.0,2.0,2,"(18.9673211, 73.0154376)",18.9673211,73.0154376
35000.0,200000.0,2.0,2,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
11100.000000000002,800000.0,4.0,4,"(19.0522115, 72.900522)",19.0522115,72.900522
12000.0,,2.0,2,"(19.0163283, 72.8291129)",19.016328299999998,72.82911290000001
87000.0,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
10000.0,,2.0,2,"(19.0687893, 72.87026469999999)",19.068789300000002,72.87026469999998
75000.0,500000.0,3.0,3,"(19.0522115, 72.900522)",19.0522115,72.900522
32000.0,100000.0,2.0,2,"(19.1253629, 72.99920130000001)",19.1253629,72.99920130000002
58000.0,300000.0,3.0,3,"(19.1662566, 72.8525696)",19.1662566,72.8525696
42000.0,42000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
51500.0,150000.0,2.0,2,"(18.9976573, 72.8375932)",18.9976573,72.8375932
38500.0,200000.0,3.0,3,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
10000.0,1.0,2.0,2,"(19.0673678, 72.82624109999999)",19.067367800000003,72.82624109999998
67400.0,199000.0,2.0,2,"(19.0148695, 72.863143)",19.0148695,72.86314300000001
22000.0,75000.0,1.0,1,"(19.1662566, 72.8525696)",19.1662566,72.8525696
16000.0,50000.0,1.0,1,"(19.0612686, 73.0017844)",19.061268600000002,73.0017844
27000.0,100000.0,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
68000.0,300000.0,2.0,2,"(19.1153798, 72.9091436)",19.1153798,72.9091436
31000.0,125000.0,3.0,3,"(19.2591372, 72.9844401)",19.2591372,72.9844401
12500.0,,3.0,3,"(19.0048419, 72.8460091)",19.0048419,72.84600909999999
48000.0,150000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
19000.0,100000.0,2.0,2,"(19.2100454, 72.8183494)",19.2100454,72.8183494
37000.0,125000.0,3.0,3,"(19.159014, 72.9985686)",19.159014000000003,72.9985686
10000.0,400000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
12000.0,800000.0,4.0,4,"(19.0522115, 72.900522)",19.0522115,72.900522
60000.0,,1.0,1,"(19.1153798, 72.9091436)",19.1153798,72.9091436
27000.0,100000.0,1.0,1,"(19.1097712, 72.8582672)",19.1097712,72.8582672
12500.0,600000.0,3.0,3,"(18.9986406, 72.8173599)",18.9986406,72.8173599
66250000.0,25000.0,1.0,1,"(19.3561143, 72.8721845)",19.3561143,72.8721845
28000.0,100000.0,2.0,2,"(19.1918831, 72.8320458)",19.191883100000002,72.8320458
34000.0,100000.0,2.0,2,"(19.1623701, 72.9376316)",19.1623701,72.9376316
60000.0,300000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
27000.0,150000.0,2.0,2,"(19.198969, 72.964855)",19.198969,72.964855
15000.0,500000.0,2.0,2,"(18.9821456, 72.83013059999999)",18.9821456,72.83013059999998
35000.0,,2.0,2,"(19.2591372, 72.9844401)",19.2591372,72.9844401
22500.0,100000.0,2.0,2,"(19.2108314, 72.874741)",19.2108314,72.874741
65000.0,300000.0,3.0,3,"(19.0936166, 73.0115721)",19.093616600000004,73.0115721
40074.0,200000.0,3.0,3,"(19.219001, 72.96780079999999)",19.219001000000002,72.96780079999998
35000.0,150000.0,3.0,3,"(19.02993, 73.05898549999999)",19.02993,73.05898549999998
11000.0,40000.0,2.0,2,"(19.269363, 73.0834583)",19.269363000000002,73.0834583
30002.0,100000.0,2.0,2,"(19.1982388, 72.8737017)",19.198238800000002,72.8737017
65000.0,300000.0,2.0,2,"(19.0963781, 72.8563994)",19.096378100000003,72.8563994
35000.0,200000.0,2.0,2,"(19.0192523, 73.0250312)",19.0192523,73.0250312
15200.0,500000.0,6.0,6,"(19.1197229, 72.9051708)",19.1197229,72.9051708
15000.0,500000.0,4.0,4,"(19.0840704, 72.8380186)",19.084070399999998,72.8380186
55000.0,200000.0,2.0,2,"(19.0327753, 72.8561072)",19.0327753,72.85610720000001
50000.0,,2.0,2,"(19.0334213, 73.0113786)",19.0334213,73.0113786
55200.0,250000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
64000.0,200000.0,2.0,2,"(19.1173012, 72.8840395)",19.1173012,72.8840395
32000.0,150000.0,3.0,3,"(19.2259478, 72.9798823)",19.2259478,72.9798823
12000.0,1000000.0,3.0,3,"(19.1662566, 72.8525696)",19.1662566,72.8525696
46000.0,15000.0,2.0,2,"(19.1197229, 72.9051708)",19.1197229,72.9051708
42000.0,3.0,2.0,2,"(19.1178548, 72.8631304)",19.1178548,72.8631304
54000.0,200000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
53000.0,200000.0,3.0,3,"(19.1853779, 72.8584758)",19.1853779,72.8584758
80000.0,400000.0,3.0,3,"(19.1266779, 72.8242221)",19.126677899999997,72.82422209999999
24998.0,100000.0,2.0,2,"(19.2136775, 72.9903447)",19.2136775,72.99034470000001
40000.0,220000.0,3.0,3,"(19.2004454, 72.87370229999999)",19.2004454,72.87370229999998
35000.0,100000.0,2.0,2,"(19.1255855, 72.8618716)",19.1255855,72.86187159999999
12000.0,50000.0,1.0,1,"(19.2679379, 72.9711542)",19.2679379,72.9711542
33000.0,150000.0,2.0,2,"(19.0744857, 72.99778409999999)",19.0744857,72.99778409999998
62000.0,200000.0,2.0,2,"(19.0595596, 72.8295287)",19.059559600000004,72.8295287
